user_id,date,url,seconds
7721,2/14/2021,/laptop.html,151
7722,11/25/2021,/blender.html,53
7722,8/15/2021,/blender.html,132
7722,3/7/2021,/cleats.html,138
7722,6/22/2021,/laptop.html,117
7723,6/1/2021,/laptop.html,96
7723,9/22/2021,/laptop.html,89
7723,8/23/2021,/blender.html,55
7723,5/4/2021,/cleats.html,133
7723,4/25/2021,/cleats.html,8
7723,1/18/2021,/laptop.html,21
7723,8/2/2021,/tablet.html,89
7724,9/21/2021,/cleats.html,58
7724,4/27/2021,/blender.html,12
7724,7/21/2021,/laptop.html,127
7725,2/10/2021,/keyboard.html,42
7725,5/26/2021,/tablet.html,144
7725,9/28/2021,/cleats.html,28
7725,5/20/2021,/blender.html,2
7725,9/12/2021,/tablet.html,125
7725,1/8/2021,/keyboard.html,98
7725,1/29/2021,/blender.html,112
7726,2/13/2021,/laptop.html,149
7726,7/26/2021,/cleats.html,23
7726,7/19/2021,/tablet.html,166
7727,9/10/2021,/blender.html,35
7727,4/15/2021,/keyboard.html,51
7727,9/24/2021,/laptop.html,45
7728,4/26/2021,/tablet.html,80
7729,1/17/2021,/blender.html,178
7729,8/19/2021,/keyboard.html,98
7729,1/7/2021,/cleats.html,92
7729,5/8/2021,/tablet.html,63
7729,11/3/2021,/blender.html,113
7729,11/22/2021,/cleats.html,77
7729,3/25/2021,/laptop.html,179
7730,5/17/2021,/keyboard.html,118
7730,6/27/2021,/cleats.html,40
7730,9/2/2021,/laptop.html,66
7730,2/11/2021,/tablet.html,45
7730,3/18/2021,/keyboard.html,68
7730,10/10/2021,/tablet.html,64
7731,9/4/2021,/cleats.html,132
7731,6/15/2021,/cleats.html,117
7731,9/20/2021,/blender.html,26
7731,8/3/2021,/laptop.html,165
7731,4/27/2021,/cleats.html,38
7731,6/29/2021,/cleats.html,135
7733,3/18/2021,/blender.html,146
7733,8/23/2021,/blender.html,60
7734,10/27/2021,/cleats.html,165
7734,11/21/2021,/keyboard.html,117
7735,6/26/2021,/keyboard.html,46
7736,11/16/2021,/tablet.html,121
7736,5/27/2021,/tablet.html,74
7736,7/4/2021,/blender.html,91
7736,11/16/2021,/keyboard.html,29
7736,1/28/2021,/tablet.html,137
7736,6/3/2021,/laptop.html,109
7737,1/28/2021,/cleats.html,5
7738,4/12/2021,/blender.html,6
7738,5/21/2021,/keyboard.html,151
7739,4/1/2021,/blender.html,149
7739,11/24/2021,/blender.html,124
7739,1/25/2021,/keyboard.html,4
7739,11/26/2021,/blender.html,106
7739,11/14/2021,/cleats.html,7
7739,3/6/2021,/tablet.html,83
7739,8/19/2021,/tablet.html,156
7740,10/18/2021,/blender.html,103
7740,11/6/2021,/tablet.html,168
7740,1/17/2021,/blender.html,90
7740,11/13/2021,/keyboard.html,167
7740,1/4/2021,/cleats.html,94
7740,1/5/2021,/keyboard.html,2
7740,11/17/2021,/tablet.html,175
7741,7/18/2021,/cleats.html,9
7742,1/16/2021,/laptop.html,57
7742,5/28/2021,/keyboard.html,121
7742,5/6/2021,/blender.html,111
7742,7/28/2021,/blender.html,168
7742,11/20/2021,/blender.html,39
7742,2/29/2021,/tablet.html,50
7742,10/29/2021,/laptop.html,22
7743,10/9/2021,/tablet.html,109
7743,6/23/2021,/cleats.html,62
7743,10/15/2021,/cleats.html,80
7744,7/15/2021,/keyboard.html,91
7744,7/8/2021,/tablet.html,130
7744,7/4/2021,/blender.html,53
7744,6/9/2021,/laptop.html,36
7744,4/13/2021,/laptop.html,152
7744,10/5/2021,/laptop.html,33
7745,5/27/2021,/keyboard.html,47
7745,9/2/2021,/blender.html,79
7746,5/3/2021,/keyboard.html,112
7746,4/20/2021,/laptop.html,43
7746,5/18/2021,/keyboard.html,42
7746,11/10/2021,/cleats.html,98
7746,7/5/2021,/blender.html,72
7746,5/27/2021,/laptop.html,36
7747,8/9/2021,/keyboard.html,53
7747,8/7/2021,/keyboard.html,4
7747,1/17/2021,/cleats.html,57
7748,11/8/2021,/laptop.html,23
7748,2/21/2021,/laptop.html,22
7748,4/26/2021,/cleats.html,69
7749,5/1/2021,/blender.html,107
7749,8/12/2021,/keyboard.html,165
7749,10/14/2021,/blender.html,117
7750,3/2/2021,/blender.html,73
7750,9/26/2021,/cleats.html,42
7750,3/7/2021,/cleats.html,42
7750,6/13/2021,/blender.html,178
7750,1/4/2021,/tablet.html,165
7750,5/7/2021,/cleats.html,7
7751,5/22/2021,/keyboard.html,85
7751,1/19/2021,/cleats.html,6
7751,8/9/2021,/keyboard.html,124
7751,1/4/2021,/blender.html,32
7751,7/13/2021,/tablet.html,139
7752,4/10/2021,/laptop.html,21
7752,9/19/2021,/tablet.html,141
7753,9/15/2021,/cleats.html,22
7753,11/18/2021,/tablet.html,155
7753,3/8/2021,/blender.html,170
7753,8/19/2021,/blender.html,37
7753,7/25/2021,/blender.html,172
7754,7/3/2021,/keyboard.html,93
7754,6/18/2021,/laptop.html,115
7754,9/18/2021,/tablet.html,180
7755,7/26/2021,/cleats.html,102
7755,1/15/2021,/cleats.html,58
7756,1/28/2021,/blender.html,49
7756,9/3/2021,/tablet.html,176
7756,7/27/2021,/laptop.html,70
7756,9/13/2021,/blender.html,165
7757,11/21/2021,/keyboard.html,122
7757,3/26/2021,/cleats.html,50
7757,2/16/2021,/cleats.html,140
7758,6/3/2021,/tablet.html,127
7758,5/15/2021,/laptop.html,49
7758,9/23/2021,/keyboard.html,17
7758,6/4/2021,/cleats.html,39
7758,6/12/2021,/keyboard.html,7
7759,6/21/2021,/keyboard.html,2
7759,8/5/2021,/tablet.html,164
7759,11/22/2021,/tablet.html,62
7759,10/3/2021,/blender.html,122
7759,11/28/2021,/cleats.html,159
7759,10/23/2021,/tablet.html,117
7760,1/12/2021,/keyboard.html,99
7760,9/26/2021,/blender.html,115
7760,1/10/2021,/cleats.html,100
7760,10/11/2021,/tablet.html,88
7760,4/23/2021,/keyboard.html,55
7760,8/13/2021,/tablet.html,113
7761,4/2/2021,/cleats.html,130
7762,2/26/2021,/tablet.html,162
7763,8/26/2021,/blender.html,39
7763,8/22/2021,/keyboard.html,124
7763,8/29/2021,/tablet.html,39
7763,5/25/2021,/blender.html,49
7763,1/22/2021,/blender.html,44
7763,6/2/2021,/cleats.html,156
7766,1/2/2021,/keyboard.html,28
7766,8/22/2021,/keyboard.html,36
7766,4/1/2021,/keyboard.html,78
7767,6/15/2021,/keyboard.html,85
7767,7/22/2021,/laptop.html,35
7767,3/15/2021,/keyboard.html,73
7767,1/24/2021,/laptop.html,51
7767,9/17/2021,/keyboard.html,32
7768,6/3/2021,/keyboard.html,115
7768,5/9/2021,/cleats.html,123
7768,3/26/2021,/blender.html,26
7769,10/11/2021,/keyboard.html,119
7769,11/17/2021,/cleats.html,161
7769,2/24/2021,/laptop.html,62
7769,2/3/2021,/cleats.html,124
7769,2/14/2021,/blender.html,174
7769,10/19/2021,/tablet.html,77
7769,3/6/2021,/blender.html,74
7770,8/20/2021,/cleats.html,80
7770,3/14/2021,/keyboard.html,170
7770,1/11/2021,/cleats.html,61
7770,1/5/2021,/laptop.html,59
7770,11/7/2021,/keyboard.html,29
7771,4/18/2021,/tablet.html,33
7771,11/17/2021,/blender.html,165
7772,1/4/2021,/keyboard.html,68
7772,10/27/2021,/cleats.html,163
7772,10/27/2021,/blender.html,137
7772,11/18/2021,/cleats.html,55
7773,9/7/2021,/laptop.html,97
7773,11/22/2021,/keyboard.html,54
7773,5/6/2021,/cleats.html,112
7773,5/3/2021,/laptop.html,129
7773,8/27/2021,/keyboard.html,76
7773,5/2/2021,/tablet.html,52
7773,9/2/2021,/keyboard.html,81
7774,2/18/2021,/cleats.html,178
7774,6/18/2021,/blender.html,146
7774,5/11/2021,/blender.html,147
7774,4/20/2021,/tablet.html,57
7774,11/16/2021,/keyboard.html,96
7775,11/27/2021,/tablet.html,128
7775,8/22/2021,/cleats.html,28
7775,4/10/2021,/keyboard.html,7
7775,5/5/2021,/laptop.html,85
7775,1/19/2021,/cleats.html,164
7775,2/15/2021,/keyboard.html,120
7775,2/5/2021,/keyboard.html,166
7776,10/7/2021,/keyboard.html,92
7776,9/18/2021,/blender.html,4
7776,11/23/2021,/blender.html,5
7777,3/25/2021,/tablet.html,47
7778,3/21/2021,/blender.html,23
7779,5/9/2021,/keyboard.html,75
7779,6/7/2021,/laptop.html,30
7779,10/10/2021,/blender.html,63
7779,8/3/2021,/tablet.html,19
7780,4/6/2021,/tablet.html,42
7780,11/29/2021,/laptop.html,66
7780,10/25/2021,/tablet.html,115
7780,1/4/2021,/tablet.html,24
7781,3/16/2021,/cleats.html,180
7782,4/21/2021,/blender.html,153
7782,11/4/2021,/blender.html,154
7784,4/4/2021,/cleats.html,172
7784,1/18/2021,/tablet.html,105
7784,2/28/2021,/blender.html,157
7787,4/23/2021,/cleats.html,166
7787,2/17/2021,/cleats.html,125
7787,11/23/2021,/cleats.html,108
7788,1/4/2021,/tablet.html,71
7788,7/18/2021,/laptop.html,78
7788,8/8/2021,/laptop.html,91
7788,6/28/2021,/blender.html,35
7789,1/2/2021,/keyboard.html,8
7789,2/22/2021,/laptop.html,58
7790,2/10/2021,/laptop.html,1
7790,4/2/2021,/blender.html,114
7790,2/22/2021,/cleats.html,113
7790,10/11/2021,/keyboard.html,45
7791,5/22/2021,/cleats.html,124
7792,5/15/2021,/keyboard.html,72
7792,2/24/2021,/tablet.html,142
7792,10/8/2021,/laptop.html,131
7792,9/21/2021,/cleats.html,19
7793,5/12/2021,/laptop.html,112
7793,7/15/2021,/blender.html,62
7793,9/25/2021,/keyboard.html,140
7794,11/26/2021,/blender.html,79
7795,8/4/2021,/laptop.html,78
7795,9/26/2021,/tablet.html,138
7795,7/10/2021,/tablet.html,47
7795,9/6/2021,/tablet.html,114
7796,6/20/2021,/keyboard.html,139
7796,9/8/2021,/blender.html,172
7796,6/13/2021,/tablet.html,84
7796,5/7/2021,/blender.html,118
7796,4/13/2021,/tablet.html,75
7796,3/7/2021,/laptop.html,142
7798,3/3/2021,/keyboard.html,46
7798,5/1/2021,/tablet.html,9
7798,6/12/2021,/keyboard.html,68
7798,1/4/2021,/tablet.html,109
7798,5/12/2021,/blender.html,157
7798,2/17/2021,/keyboard.html,140
7799,9/6/2021,/tablet.html,105
7800,4/4/2021,/blender.html,172
7800,2/14/2021,/blender.html,88
7800,7/17/2021,/cleats.html,133
7800,8/19/2021,/laptop.html,157
7801,10/10/2021,/blender.html,12
7801,9/29/2021,/tablet.html,86
7801,8/19/2021,/keyboard.html,141
7801,3/24/2021,/cleats.html,1
7801,11/8/2021,/tablet.html,121
7801,8/6/2021,/keyboard.html,87
7801,4/19/2021,/laptop.html,54
7802,9/16/2021,/tablet.html,23
7802,2/3/2021,/keyboard.html,46
7802,1/4/2021,/cleats.html,1
7802,1/19/2021,/keyboard.html,109
7802,6/26/2021,/laptop.html,87
7803,11/20/2021,/laptop.html,28
7803,2/16/2021,/cleats.html,20
7803,10/25/2021,/keyboard.html,69
7803,5/6/2021,/tablet.html,18
7803,11/5/2021,/blender.html,10
7803,6/27/2021,/tablet.html,69
7804,9/6/2021,/blender.html,117
7805,11/25/2021,/blender.html,173
7805,4/2/2021,/laptop.html,81
7806,7/3/2021,/keyboard.html,10
7806,9/1/2021,/blender.html,37
7806,6/7/2021,/tablet.html,173
7807,3/1/2021,/blender.html,135
7807,2/3/2021,/blender.html,52
7807,2/7/2021,/tablet.html,146
7807,6/18/2021,/blender.html,112
7807,7/25/2021,/blender.html,121
7807,1/9/2021,/laptop.html,76
7808,3/4/2021,/keyboard.html,32
7809,11/24/2021,/laptop.html,23
7809,9/3/2021,/blender.html,91
7810,9/22/2021,/tablet.html,93
7810,3/13/2021,/keyboard.html,31
7810,3/15/2021,/blender.html,128
7810,8/26/2021,/tablet.html,175
7810,8/14/2021,/keyboard.html,67
7810,5/27/2021,/blender.html,97
7812,6/15/2021,/keyboard.html,14
7812,2/9/2021,/cleats.html,3
7812,7/10/2021,/tablet.html,29
7812,7/6/2021,/blender.html,68
7813,7/24/2021,/cleats.html,128
7813,7/21/2021,/laptop.html,42
7813,11/18/2021,/laptop.html,66
7813,4/18/2021,/keyboard.html,137
7813,9/19/2021,/cleats.html,141
7813,9/24/2021,/tablet.html,34
7813,6/19/2021,/laptop.html,86
7814,6/21/2021,/laptop.html,109
7814,8/5/2021,/tablet.html,26
7814,10/27/2021,/cleats.html,87
7814,6/1/2021,/cleats.html,154
7815,1/20/2021,/laptop.html,174
7815,2/28/2021,/cleats.html,97
7815,5/20/2021,/tablet.html,1
7815,5/15/2021,/laptop.html,37
7816,11/1/2021,/keyboard.html,53
7816,1/5/2021,/blender.html,109
7816,6/13/2021,/cleats.html,96
7816,7/22/2021,/tablet.html,95
7816,2/12/2021,/keyboard.html,178
7816,5/19/2021,/keyboard.html,28
7816,8/15/2021,/laptop.html,54
7817,4/17/2021,/laptop.html,111
7817,9/15/2021,/laptop.html,82
7818,11/26/2021,/keyboard.html,155
7818,5/15/2021,/tablet.html,133
7818,3/18/2021,/cleats.html,89
7818,11/19/2021,/keyboard.html,135
7818,10/21/2021,/blender.html,37
7820,5/19/2021,/tablet.html,101
7821,1/23/2021,/laptop.html,53
7821,4/4/2021,/tablet.html,66
7821,8/15/2021,/cleats.html,109
7821,4/16/2021,/blender.html,40
7821,10/17/2021,/laptop.html,152
7821,5/1/2021,/laptop.html,158
7822,10/12/2021,/keyboard.html,68
7822,11/13/2021,/laptop.html,126
7822,11/20/2021,/laptop.html,37
7822,6/24/2021,/tablet.html,64
7822,4/11/2021,/tablet.html,171
7822,7/18/2021,/laptop.html,139
7823,5/14/2021,/cleats.html,60
7823,5/8/2021,/laptop.html,179
7823,4/15/2021,/tablet.html,51
7824,5/23/2021,/cleats.html,153
7824,6/15/2021,/laptop.html,121
7825,2/3/2021,/blender.html,119
7825,3/3/2021,/keyboard.html,159
7825,7/22/2021,/cleats.html,122
7825,9/20/2021,/keyboard.html,57
7825,7/11/2021,/keyboard.html,40
7826,9/24/2021,/keyboard.html,164
7827,2/23/2021,/tablet.html,151
7829,7/3/2021,/tablet.html,21
7830,2/26/2021,/cleats.html,101
7830,6/16/2021,/laptop.html,138
7830,2/2/2021,/tablet.html,105
7830,11/10/2021,/blender.html,87
7830,11/12/2021,/tablet.html,97
7830,10/9/2021,/keyboard.html,168
7830,7/22/2021,/laptop.html,26
7831,6/3/2021,/blender.html,109
7831,8/9/2021,/tablet.html,4
7831,9/11/2021,/tablet.html,111
7831,4/28/2021,/tablet.html,138
7832,3/21/2021,/laptop.html,46
7832,3/19/2021,/tablet.html,98
7832,9/28/2021,/tablet.html,138
7832,4/3/2021,/blender.html,84
7833,3/5/2021,/tablet.html,103
7833,6/12/2021,/keyboard.html,144
7834,8/7/2021,/keyboard.html,167
7834,8/4/2021,/blender.html,144
7834,2/13/2021,/laptop.html,177
7834,9/27/2021,/laptop.html,60
7834,10/12/2021,/laptop.html,33
7835,4/19/2021,/laptop.html,105
7835,3/16/2021,/tablet.html,163
7835,5/3/2021,/blender.html,119
7835,6/25/2021,/laptop.html,68
7836,11/16/2021,/laptop.html,120
7836,8/8/2021,/cleats.html,166
7836,3/15/2021,/tablet.html,86
7836,6/6/2021,/tablet.html,43
7836,8/29/2021,/laptop.html,178
7837,8/1/2021,/cleats.html,87
7837,7/13/2021,/laptop.html,12
7837,5/24/2021,/blender.html,111
7837,2/15/2021,/blender.html,153
7838,2/16/2021,/keyboard.html,135
7838,5/5/2021,/laptop.html,113
7838,5/18/2021,/tablet.html,160
7838,5/24/2021,/tablet.html,135
7840,6/11/2021,/blender.html,103
7841,6/6/2021,/cleats.html,27
7841,7/24/2021,/blender.html,11
7841,8/23/2021,/cleats.html,162
7842,3/29/2021,/keyboard.html,176
7842,8/12/2021,/tablet.html,134
7842,4/19/2021,/tablet.html,165
7843,10/12/2021,/cleats.html,42
7843,9/6/2021,/tablet.html,117
7844,5/6/2021,/laptop.html,165
7845,3/23/2021,/tablet.html,141
7845,3/10/2021,/tablet.html,98
7845,2/21/2021,/laptop.html,160
7845,7/13/2021,/keyboard.html,152
7845,5/14/2021,/laptop.html,23
7845,3/13/2021,/tablet.html,53
7846,9/17/2021,/keyboard.html,170
7846,1/28/2021,/keyboard.html,21
7846,5/24/2021,/laptop.html,37
7846,3/4/2021,/tablet.html,67
7846,4/16/2021,/tablet.html,151
7848,6/13/2021,/cleats.html,77
7848,7/9/2021,/keyboard.html,67
7848,3/10/2021,/cleats.html,177
7848,9/25/2021,/cleats.html,127
7848,7/15/2021,/laptop.html,171
7849,4/9/2021,/cleats.html,154
7849,9/21/2021,/blender.html,43
7849,3/3/2021,/tablet.html,93
7849,11/16/2021,/blender.html,157
7850,5/5/2021,/keyboard.html,131
7850,4/22/2021,/keyboard.html,65
7850,5/1/2021,/blender.html,139
7851,8/23/2021,/cleats.html,63
7851,9/22/2021,/keyboard.html,82
7851,9/29/2021,/keyboard.html,144
7851,1/18/2021,/cleats.html,97
7851,5/4/2021,/tablet.html,60
7851,4/4/2021,/cleats.html,102
7851,10/13/2021,/laptop.html,109
7852,4/11/2021,/keyboard.html,79
7852,11/23/2021,/tablet.html,110
7852,9/18/2021,/blender.html,165
7852,7/5/2021,/blender.html,90
7852,2/16/2021,/keyboard.html,52
7853,1/19/2021,/laptop.html,42
7853,3/7/2021,/tablet.html,103
7853,9/5/2021,/cleats.html,84
7853,4/22/2021,/laptop.html,124
7853,11/25/2021,/keyboard.html,124
7853,7/16/2021,/keyboard.html,174
7853,1/21/2021,/tablet.html,17
7854,2/11/2021,/laptop.html,43
7854,11/16/2021,/blender.html,47
7854,2/12/2021,/keyboard.html,45
7854,6/12/2021,/cleats.html,137
7854,3/24/2021,/tablet.html,75
7855,11/11/2021,/laptop.html,53
7855,4/17/2021,/laptop.html,118
7855,8/16/2021,/keyboard.html,119
7855,1/7/2021,/laptop.html,55
7855,11/15/2021,/laptop.html,135
7856,3/2/2021,/laptop.html,137
7856,9/24/2021,/keyboard.html,34
7858,3/14/2021,/cleats.html,161
7858,2/15/2021,/laptop.html,64
7859,10/7/2021,/tablet.html,91
7859,7/1/2021,/laptop.html,109
7859,9/8/2021,/tablet.html,128
7859,5/13/2021,/cleats.html,179
7860,4/16/2021,/keyboard.html,50
7860,11/22/2021,/tablet.html,54
7861,8/1/2021,/keyboard.html,105
7861,6/22/2021,/blender.html,166
7861,8/20/2021,/blender.html,115
7861,4/15/2021,/tablet.html,167
7861,4/1/2021,/blender.html,38
7862,11/7/2021,/tablet.html,49
7862,4/3/2021,/keyboard.html,136
7862,10/8/2021,/laptop.html,25
7862,10/12/2021,/tablet.html,1
7862,8/16/2021,/blender.html,89
7862,7/21/2021,/keyboard.html,109
7863,10/28/2021,/blender.html,153
7863,3/8/2021,/laptop.html,128
7863,7/13/2021,/tablet.html,163
7863,8/12/2021,/laptop.html,144
7864,8/12/2021,/keyboard.html,1
7864,3/29/2021,/tablet.html,99
7864,2/28/2021,/tablet.html,94
7865,4/27/2021,/tablet.html,133
7865,1/1/2021,/tablet.html,83
7866,7/11/2021,/cleats.html,20
7866,1/12/2021,/keyboard.html,15
7866,4/27/2021,/tablet.html,99
7866,10/15/2021,/cleats.html,127
7866,11/20/2021,/keyboard.html,169
7866,3/8/2021,/laptop.html,175
7866,8/7/2021,/laptop.html,45
7867,9/8/2021,/tablet.html,68
7867,4/5/2021,/keyboard.html,91
7867,8/5/2021,/keyboard.html,174
7867,10/10/2021,/keyboard.html,65
7867,9/26/2021,/laptop.html,130
7867,3/25/2021,/blender.html,175
7867,5/9/2021,/blender.html,174
7870,1/21/2021,/cleats.html,95
7872,4/7/2021,/cleats.html,178
7873,8/21/2021,/laptop.html,1
7875,10/28/2021,/blender.html,83
7876,10/17/2021,/laptop.html,59
7876,1/22/2021,/cleats.html,8
7877,6/4/2021,/cleats.html,15
7877,11/8/2021,/blender.html,35
7877,8/11/2021,/cleats.html,14
7877,10/12/2021,/blender.html,18
7879,6/11/2021,/blender.html,123
7879,8/17/2021,/laptop.html,164
7879,3/2/2021,/laptop.html,123
7880,1/6/2021,/keyboard.html,177
7880,1/6/2021,/cleats.html,65
7882,10/6/2021,/laptop.html,7
7882,4/12/2021,/tablet.html,77
7883,6/26/2021,/tablet.html,42
7883,4/5/2021,/cleats.html,173
7883,1/1/2021,/laptop.html,100
7883,3/28/2021,/laptop.html,171
7884,4/3/2021,/blender.html,118
7884,4/20/2021,/blender.html,121
7884,4/18/2021,/laptop.html,82
7884,1/22/2021,/laptop.html,129
7884,1/19/2021,/tablet.html,20
7884,6/1/2021,/laptop.html,56
7885,1/3/2021,/keyboard.html,42
7885,2/3/2021,/blender.html,122
7886,1/27/2021,/blender.html,2
7886,6/15/2021,/blender.html,137
7886,10/12/2021,/tablet.html,122
7888,4/5/2021,/keyboard.html,111
7888,5/1/2021,/cleats.html,90
7888,4/18/2021,/cleats.html,131
7889,9/22/2021,/tablet.html,93
7890,2/28/2021,/tablet.html,8
7890,11/24/2021,/blender.html,108
7890,5/20/2021,/blender.html,48
7890,2/2/2021,/tablet.html,164
7890,3/10/2021,/cleats.html,131
7890,3/28/2021,/cleats.html,157
7891,9/11/2021,/blender.html,133
7891,1/13/2021,/laptop.html,60
7891,5/17/2021,/tablet.html,38
7891,8/13/2021,/laptop.html,137
7892,6/23/2021,/blender.html,172
7892,6/16/2021,/tablet.html,109
7892,1/16/2021,/tablet.html,116
7892,6/29/2021,/tablet.html,1
7892,9/20/2021,/laptop.html,60
7892,7/8/2021,/laptop.html,71
7892,1/7/2021,/blender.html,157
7893,9/18/2021,/laptop.html,165
7895,6/18/2021,/laptop.html,17
7895,11/3/2021,/cleats.html,137
7897,5/25/2021,/blender.html,93
7897,11/25/2021,/tablet.html,112
7897,9/26/2021,/laptop.html,41
7897,10/18/2021,/laptop.html,56
7897,4/1/2021,/keyboard.html,170
7897,9/2/2021,/laptop.html,113
7898,2/17/2021,/keyboard.html,1
7898,5/13/2021,/keyboard.html,23
7898,9/18/2021,/blender.html,62
7899,8/1/2021,/blender.html,37
7899,3/29/2021,/tablet.html,65
7899,10/10/2021,/keyboard.html,32
7899,10/13/2021,/tablet.html,149
7899,6/2/2021,/keyboard.html,146
7899,10/25/2021,/laptop.html,128
7899,7/18/2021,/tablet.html,38
7900,10/10/2021,/tablet.html,152
7900,8/28/2021,/tablet.html,92
7900,9/23/2021,/blender.html,40
7900,1/4/2021,/keyboard.html,6
7900,5/14/2021,/cleats.html,144
7900,2/27/2021,/blender.html,57
7900,8/28/2021,/laptop.html,98
7901,8/25/2021,/blender.html,110
7901,2/26/2021,/laptop.html,50
7902,5/29/2021,/laptop.html,93
7904,5/4/2021,/tablet.html,3
7904,6/2/2021,/tablet.html,33
7904,1/25/2021,/laptop.html,26
7904,3/4/2021,/cleats.html,89
7904,8/17/2021,/keyboard.html,56
7904,1/5/2021,/keyboard.html,158
7905,1/10/2021,/cleats.html,154
7906,6/26/2021,/laptop.html,170
7906,8/2/2021,/blender.html,161
7906,10/25/2021,/laptop.html,158
7907,8/19/2021,/cleats.html,37
7907,1/28/2021,/tablet.html,6
7908,1/17/2021,/blender.html,126
7909,4/28/2021,/tablet.html,76
7909,8/17/2021,/laptop.html,152
7909,6/29/2021,/laptop.html,150
7909,6/18/2021,/keyboard.html,103
7909,8/20/2021,/blender.html,169
7909,5/24/2021,/keyboard.html,62
7911,7/1/2021,/cleats.html,77
7911,6/5/2021,/keyboard.html,90
7911,1/16/2021,/blender.html,151
7911,5/27/2021,/laptop.html,124
7911,10/19/2021,/blender.html,154
7911,4/12/2021,/cleats.html,50
7911,8/21/2021,/keyboard.html,99
7913,1/27/2021,/keyboard.html,33
7913,1/11/2021,/blender.html,20
7913,5/15/2021,/tablet.html,158
7915,8/21/2021,/blender.html,42
7915,11/14/2021,/blender.html,167
7915,11/16/2021,/blender.html,78
7916,3/21/2021,/cleats.html,36
7916,11/21/2021,/tablet.html,25
7916,8/29/2021,/cleats.html,59
7916,2/15/2021,/cleats.html,41
7916,11/17/2021,/blender.html,22
7916,11/25/2021,/blender.html,26
7916,1/2/2021,/cleats.html,143
7917,1/9/2021,/laptop.html,14
7917,11/6/2021,/blender.html,162
7917,6/29/2021,/tablet.html,89
7917,11/28/2021,/cleats.html,28
7917,6/6/2021,/keyboard.html,115
7917,3/11/2021,/cleats.html,123
7917,2/15/2021,/blender.html,108
7918,6/15/2021,/tablet.html,161
7918,2/1/2021,/tablet.html,54
7918,1/13/2021,/keyboard.html,165
7918,8/24/2021,/blender.html,148
7918,3/28/2021,/keyboard.html,99
7919,11/6/2021,/cleats.html,142
7919,4/14/2021,/keyboard.html,63
7919,9/14/2021,/blender.html,110
7919,1/14/2021,/blender.html,101
7920,6/28/2021,/cleats.html,31
7922,11/13/2021,/keyboard.html,32
7922,3/5/2021,/keyboard.html,85
7922,1/28/2021,/laptop.html,149
7922,11/7/2021,/keyboard.html,2
7922,4/6/2021,/blender.html,150
7923,4/20/2021,/keyboard.html,71
7923,6/23/2021,/tablet.html,170
7923,1/19/2021,/tablet.html,75
7924,6/29/2021,/tablet.html,176
7924,10/6/2021,/tablet.html,71
7924,1/7/2021,/laptop.html,62
7925,11/10/2021,/keyboard.html,82
7925,11/10/2021,/laptop.html,97
7925,5/14/2021,/keyboard.html,3
7925,3/7/2021,/cleats.html,68
7926,6/8/2021,/keyboard.html,107
7926,4/8/2021,/cleats.html,22
7927,6/23/2021,/blender.html,101
7929,10/22/2021,/tablet.html,57
7929,10/22/2021,/blender.html,15
7929,7/27/2021,/blender.html,4
7930,10/24/2021,/keyboard.html,134
7930,6/25/2021,/laptop.html,31
7930,11/2/2021,/blender.html,82
7930,5/15/2021,/laptop.html,54
7932,11/23/2021,/cleats.html,51
7933,4/16/2021,/tablet.html,12
7935,4/6/2021,/tablet.html,45
7935,2/9/2021,/laptop.html,30
7936,11/2/2021,/tablet.html,8
7936,3/14/2021,/keyboard.html,58
7936,9/9/2021,/cleats.html,65
7936,10/6/2021,/laptop.html,128
7936,2/5/2021,/blender.html,1
7936,4/26/2021,/laptop.html,119
7936,2/11/2021,/keyboard.html,114
7937,2/19/2021,/keyboard.html,74
7938,10/11/2021,/keyboard.html,112
7938,5/13/2021,/cleats.html,54
7938,3/8/2021,/cleats.html,151
7938,2/25/2021,/cleats.html,140
7939,3/22/2021,/laptop.html,142
7939,8/12/2021,/keyboard.html,83
7939,4/14/2021,/keyboard.html,14
7939,2/14/2021,/cleats.html,151
7939,4/14/2021,/cleats.html,151
7940,8/4/2021,/laptop.html,75
7940,7/14/2021,/laptop.html,2
7940,2/7/2021,/laptop.html,9
7940,3/15/2021,/tablet.html,54
7940,8/4/2021,/tablet.html,95
7941,7/3/2021,/keyboard.html,48
7943,8/12/2021,/cleats.html,30
7943,2/29/2021,/keyboard.html,68
7943,4/16/2021,/tablet.html,20
7944,1/25/2021,/tablet.html,151
7944,11/20/2021,/cleats.html,166
7944,2/24/2021,/keyboard.html,164
7944,7/3/2021,/keyboard.html,118
7944,9/19/2021,/blender.html,118
7945,2/23/2021,/keyboard.html,164
7945,3/19/2021,/keyboard.html,3
7946,10/6/2021,/cleats.html,102
7946,2/6/2021,/keyboard.html,60
7946,11/4/2021,/keyboard.html,51
7946,4/19/2021,/cleats.html,66
7946,6/12/2021,/cleats.html,123
7946,8/16/2021,/cleats.html,170
7947,6/17/2021,/cleats.html,68
7947,4/29/2021,/laptop.html,107
7947,8/26/2021,/blender.html,66
7947,6/8/2021,/tablet.html,163
7948,3/19/2021,/tablet.html,89
7948,4/26/2021,/laptop.html,111
7948,7/15/2021,/tablet.html,18
7948,9/4/2021,/laptop.html,10
7949,11/8/2021,/keyboard.html,172
7950,4/22/2021,/laptop.html,24
7950,5/15/2021,/blender.html,100
